id,sequence,domain,response_type,task,choices,response,confidence,is_correct,task_type,condition,validity,believability,conflict,stimulus,qnum,total_qnum,rt,logRT,rt_for,statementEval
68138,32,conditional,single-choice,All B are C/No A are C,Yes/No,No,69.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,68,1192.30000000447,7.08363949381584,1368.60000000149,0
68138,33,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,93.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>,8,36,3492.20000000298,8.15828718908888,1491.70000000298,3
68138,34,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,62.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,5,3390.20000000298,8.12864419568526,1334.5,9
68138,35,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,54.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,101,1036.20000000298,6.94331545438356,1123.10000000149,10
68138,36,conditional,single-choice,All B are C/All A are B,Yes/No,No,69.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees will become tall.</p><p>Bonsai are trees.</p>,3,120,982.30000000447,6.88989676068537,1964.5,0
68138,37,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,64.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,49,1751.39999999851,7.46817074708727,1347.89999999851,6
68138,38,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,63.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All birds have feathers.</p><p>Parrots are birds.</p>,7,7,1309.0,7.1770187659099,1381.79999999702,10
68138,39,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,61.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,81,4737.39999999851,8.46324374098817,1922.69999999553,0
68138,40,conditional,single-choice,All B are C/No A are C,Yes/No,No,72.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,66,2668.20000000298,7.88915936674582,1421.10000000149,5
68138,41,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,60.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees grow leaves.</p><p>Pines are trees.</p>,7,112,1830.29999999702,7.51223516682429,1617.29999999702,10
68138,42,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,90,3058.5,8.02567987868262,1671.5,10
68138,43,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All humans have skin.</p><p>Newborns are human.</p>,8,48,971.39999999851,6.87873832991011,1455.89999999851,10
68138,44,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,59.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,99,2990.29999999702,8.00312899579873,1587.5,0
68138,45,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,78.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,8,1030.89999999851,6.93818748610089,1429.19999999553,10
68138,46,conditional,single-choice,All B are C/No A are B,Yes/No,No,74.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,67,1171.0,7.06561336359772,3983.60000000149,0
68138,47,conditional,single-choice,All B are C/No A are B,Yes/No,No,84.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,6,2846.39999999851,7.95381031691105,1336.29999999702,0
68138,48,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,69.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,80,3164.19999999553,8.05965553801355,5145.89999999851,1
68138,49,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,86.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2,1464.09999999404,7.28899599819537,1655.10000000149,9
68138,50,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,64.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,703.79999999702,6.55649422488325,2747.59999999404,10
68138,51,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,78.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need air.</p><p>Daisies need air.</p>,5,23,864.60000000149,6.76226697223526,1273.10000000149,10
68138,52,conditional,single-choice,All B are C/All A are C,Yes/No,No,68.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,18,2756.19999999553,7.92160819843942,1295.19999999553,10
68138,53,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,26,1562.39999999851,7.35397837956152,1689.09999999404,10
68138,54,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,93.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,57,3358.39999999851,8.11921994906593,1510.60000000149,0
68138,55,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,72.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,100,3515.5,8.16493704163922,1749.79999999702,0
68138,56,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,82.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is fuel.</p>,6,31,1879.70000000298,7.53886746862413,1795.80000000447,2
68138,57,conditional,single-choice,All B are C/No A are B,Yes/No,No,86.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,58,4378.89999999851,8.38455283027632,2531.10000000149,1
68138,58,conditional,single-choice,All B are C/No A are B,Yes/No,No,76.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,16,8830.19999999553,9.08593294339762,1425.0,10
68138,59,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,85.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have branches.</p><p>Maples have branches.</p>,6,114,1617.39999999851,7.3885752006608,1688.89999999851,10
68138,60,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,83,1055.0,6.96129604591017,1588.70000000298,10
68138,61,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need water.</p><p>Roses need water.</p>,2,27,1141.20000000298,7.03983561934196,1482.89999999851,10
68138,62,conditional,single-choice,All B are C/No A are C,Yes/No,No,0.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All plants are green.</p><p>Mushrooms are not green.</p>,6,76,3479.29999999702,8.15458640310912,2196.10000000149,1
68138,63,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have branches.</p><p>Maples are trees.</p>,6,113,2751.10000000149,7.91975611068249,2326.20000000298,10
68138,64,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,93.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,105,4254.39999999851,8.3557090204884,1788.39999999851,10
68193,1,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,32,6160.0,8.72583205652757,2980.0,0
68193,2,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,100.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123,13318.0,9.49687178267057,3298.0,0
68193,3,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,58,5223.0,8.5608272284363,3139.0,0
68193,4,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,80,6151.0,8.72436994920837,3072.0,0
68193,5,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,100.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>,8,79,8522.0,9.05040633405986,3428.0,0
68193,6,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All citruses are sour.</p><p>Oranges are citruses.</p>,8,13,2647.0,7.8811822022271,3508.0,0
68193,7,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is fuel.</p>,6,31,9191.0,9.12598002335811,3350.0,0
68193,8,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>,8,35,5419.0,8.59766657556611,3233.0,10
68193,9,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees will become tall.</p><p>Bonsai are trees.</p>,3,120,4165.0,8.33447155460094,3866.0,0
68193,10,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,55.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All plants are green.</p><p>Mushrooms are not green.</p>,6,76,4396.0,8.38845031552351,3685.0,10
68193,11,conditional,single-choice,All B are C/No A are C,Yes/No,No,53.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,66,12700.0,9.44935727244668,3088.0,0
68193,12,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,99.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,16,7025.0,8.85723049420195,4098.0,10
68193,13,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,55.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>,8,125,12185.0,9.40796096605931,3077.0,0
68193,14,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,50.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need water.</p><p>Roses need water.</p>,2,27,5852.0,8.67453876214002,3521.0,10
68193,15,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,46.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have branches.</p><p>Maples are trees.</p>,6,113,3578.0,8.18255926406867,3021.0,5
68193,16,conditional,single-choice,All B are C/All A are B,Yes/No,No,46.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,64,1366.0,7.21964204013074,3147.0,0
68193,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,55.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,6114.0,8.71833650245078,3102.0,10
68193,18,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,46.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,106,7851.0,8.96839619119826,3409.0,10
68193,19,conditional,single-choice,All B are C/All A are C,Yes/No,No,92.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121,10523.0,9.26131861674081,4372.0,0
68193,20,conditional,single-choice,All B are C/All A are C,Yes/No,No,47.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,18,10864.0,9.29320984979848,4960.0,10
68193,21,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,96.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,8,3547.0,8.17385745477362,2924.0,10
68193,22,conditional,single-choice,All B are C/No A are B,Yes/No,No,60.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,72,8497.0,9.04746843900354,2758.0,0
68193,23,conditional,single-choice,All B are C/No A are C,Yes/No,No,56.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,68,5484.0,8.6095900406822,4021.0,4
68193,24,conditional,single-choice,All B are C/All A are C,Yes/No,No,55.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals can walk.</p><p>Birds can walk.</p>,2,63,5096.0,8.536211197252,3351.0,0
68193,25,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,47.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,81,14741.0,9.59838800604728,3155.0,0
68193,26,conditional,single-choice,All B are C/No A are C,Yes/No,No,44.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,73,5059.0,8.52892411429194,6127.0,0
68193,27,conditional,single-choice,All B are C/All A are C,Yes/No,No,94.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,57,4392.0,8.38753998318937,3075.0,0
68193,28,conditional,single-choice,All B are C/All A are C,Yes/No,No,92.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All fish swim.</p><p>Dolphins swim.</p>,5,20,9285.0,9.13615547378681,2797.0,2
68193,29,conditional,single-choice,All B are C/No A are B,Yes/No,No,85.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metal is hard to break.</p><p>Bricks are not metal.</p>,7,69,7899.0,8.97449144816442,2938.0,0
68193,30,conditional,single-choice,All B are C/No A are B,Yes/No,No,83.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,91,10367.0,9.24638296332311,3133.0,10
68193,31,conditional,single-choice,All B are C/No A are C,Yes/No,No,47.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,5,4953.0,8.50774873258824,4121.0,0
68193,32,conditional,single-choice,All B are C/All A are C,Yes/No,No,45.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need air.</p><p>Daisies need air.</p>,5,23,11926.0,9.38647616968305,2830.0,10
68193,33,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,44.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,101,3786.0,8.23906533176927,3205.0,10
68193,34,conditional,single-choice,All B are C/All A are B,Yes/No,No,46.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,111,14213.0,9.56191231773901,3174.0,0
68193,35,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,46.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,99,7539.0,8.9278448262117,3050.0,10
68193,36,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,91.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,115,3874.0,8.26204284396694,3613.0,10
68193,37,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,55.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,116,3643.0,8.20056279700856,3515.0,10
68193,38,conditional,single-choice,All B are C/No A are B,Yes/No,No,97.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,6,5965.0,8.69366433453202,3166.0,0
68193,39,conditional,single-choice,All B are C/No A are C,Yes/No,No,67.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,90,8986.0,9.1034230896301,5067.0,10
68193,40,conditional,single-choice,All B are C/All A are C,Yes/No,No,54.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,49,12516.0,9.43476310478877,2548.0,10
68193,41,conditional,single-choice,All B are C/No A are B,Yes/No,No,54.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,28,4090.0,8.31630024903685,2626.0,10
68193,42,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,94.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need air.</p><p>Daisies are flowers.</p>,5,22,4153.0,8.33158624363075,3499.0,10
68193,43,conditional,single-choice,All B are C/All A are C,Yes/No,No,66.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All trees have branches.</p><p>Maples have branches.</p>,6,114,10621.0,9.27058845232154,3138.0,10
68193,44,conditional,single-choice,All B are C/All A are C,Yes/No,No,56.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,60,10112.0,9.22147811638664,2789.0,0
68193,45,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,94.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,83,4962.0,8.50956416425175,3131.0,10
68193,46,conditional,single-choice,All B are C/No A are B,Yes/No,No,66.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,67,6787.0,8.82276429670376,2947.0,0
68193,47,conditional,single-choice,All B are C/No A are C,Yes/No,No,60.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>,7,15,12115.0,9.40219963325063,2313.0,10
68193,48,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,56.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All humans have skin.</p><p>Newborns are human.</p>,8,48,6330.0,8.75305551513822,3186.0,10
