id,sequence,domain,response_type,task,choices,response,task_type,response_int,response_ref,correct_int,correct_ref,for_int,for_ref,rt_int,rt_ref,validity,believability,conflict,response_changed,accuracy_gain,for_change,rt_change,condition,stimulus,qnum,total_qnum
70117,61,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,42.0,75.0,6296.10000002384,4978.10000002384,1,0,1,0,0,33.0,-1318.0,B,<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>,4,111
70117,62,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,38.0,72.0,6255.0,2865.10000002384,0,0,0,0,0,34.0,-3389.89999997616,B,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,61
70117,63,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,51.0,58.0,5195.69999992847,4821.5,0,1,1,0,0,7.0,-374.1999999284699,B,<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>,2,95
70117,64,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,39.0,71.0,6598.79999995232,9364.79999995232,0,1,1,0,0,32.0,2766.0,B,<p>All Scandinavian countries are cold.</p><p>Qatar is not a Scandinavian country.</p>,5,85
70121,1,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3233.30000001192,6611.19999998808,1,1,0,0,0,0.0,3377.89999997616,A,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,32
70121,2,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3942.5,2621.69999998808,1,1,0,0,0,0.0,-1320.80000001192,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
70121,3,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5742.30000001192,3251.5,0,0,0,0,0,0.0,-2490.80000001192,A,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,57
70121,4,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4547.19999998808,924.399999976158,0,0,0,0,0,0.0,-3622.800000011922,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
70121,5,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4519.59999996424,4551.89999997616,1,1,0,0,0,0.0,32.30000001192002,A,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,86
70121,6,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5712.89999997616,2503.80000001192,1,1,0,0,0,0.0,-3209.09999996424,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
70121,7,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,30.0,100.0,6835.19999998808,4303.19999998808,0,1,1,1,-1,70.0,-2532.0,A,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,50
70121,8,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,85.0,100.0,4682.39999997616,3138.5,1,1,0,0,0,15.0,-1543.89999997616,A,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,13
70121,9,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,85.0,100.0,6319.69999998808,8527.20000004768,0,1,1,0,0,15.0,2207.5000000596,A,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,118
70121,10,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4870.29999995232,4548.79999995232,0,0,0,0,0,0.0,-321.5,A,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,79
70121,11,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,11.0,100.0,6981.0,10033.6000000238,1,1,0,1,1,89.0,3052.6000000238,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
70121,12,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3192.5,5269.19999998808,0,0,0,0,0,0.0,2076.69999998808,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
70121,13,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3995.0,2386.39999997616,1,1,0,0,0,0.0,-1608.60000002384,A,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3
70121,14,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,6832.19999998808,6326.79999995232,1,0,1,0,0,0.0,-505.40000003576006,A,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,76
70121,16,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,81.0,100.0,4597.60000002384,6747.0,1,1,0,0,0,19.0,2149.39999997616,A,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,40
70121,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4054.30000001192,791.5,1,1,0,0,0,0.0,-3262.80000001192,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
70121,19,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,89.0,100.0,4997.30000001192,5391.19999998808,0,0,0,0,0,11.0,393.89999997615996,A,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,101
70121,20,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4760.09999996424,538.199999988079,0,0,0,0,0,0.0,-4221.899999976161,A,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,62
70121,21,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,25.0,69.0,6608.10000002384,7497.39999997616,0,0,0,0,0,44.0,889.2999999523199,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
70121,22,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,69.0,100.0,5500.0,5439.0,0,1,1,1,1,31.0,-61.0,A,<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>,8,127
70121,23,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3706.40000003576,1802.60000002384,1,1,0,0,0,0.0,-1903.80000001192,A,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,28
70121,24,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3979.0,307.199999988079,1,0,1,0,0,0.0,-3671.800000011921,A,<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>,7,42
70121,25,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3824.80000001192,1296.19999998808,0,0,0,0,0,0.0,-2528.60000002384,A,<p>All mammals can walk.</p><p>Lizards can walk.</p>,2,66
70121,26,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4152.69999998808,1252.69999998808,1,0,1,0,0,0.0,-2900.0,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
70121,27,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,3787.30000001192,823.699999988079,0,1,1,0,0,0.0,-2963.600000023841,A,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,93
70121,28,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,93.0,100.0,4500.89999997616,2717.30000001192,0,0,0,0,0,7.0,-1783.59999996424,A,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124
70121,29,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5240.30000001192,3433.5,0,0,0,0,0,0.0,-1806.80000001192,A,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123
70121,30,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,6293.19999998808,2833.89999997616,0,1,1,0,0,0.0,-3459.30000001192,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
70121,31,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3606.5,881.599999964237,1,1,0,0,0,0.0,-2724.900000035763,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
70121,32,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5170.89999997616,1212.0,0,0,0,0,0,0.0,-3958.89999997616,A,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,89
70121,33,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4831.0,537.899999976158,0,1,1,0,0,0.0,-4293.100000023842,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
70121,34,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4979.60000002384,1879.89999997616,0,1,1,0,0,0.0,-3099.70000004768,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
70121,35,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5000.39999997616,4903.80000001192,1,0,1,0,0,0.0,-96.59999996423994,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
70121,36,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5339.39999997616,4584.69999998808,1,0,1,0,0,0.0,-754.69999998808,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
70121,37,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,11.0,91.0,6466.69999998808,7657.19999998808,0,1,1,0,0,80.0,1190.5,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
70121,38,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,88.0,100.0,3825.0,3533.09999996424,1,1,0,0,0,12.0,-291.90000003576006,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
70121,39,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4962.40000003576,223.599999964237,1,0,1,0,0,0.0,-4738.800000071523,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
70121,40,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3619.29999995232,656.5,0,1,1,0,0,0.0,-2962.79999995232,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
70121,41,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,5375.70000004768,304.699999988079,1,1,0,0,0,0.0,-5071.000000059601,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
70121,42,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,2955.09999996424,3559.0,0,0,0,0,0,0.0,603.9000000357601,A,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,8
70121,43,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5027.60000002384,381.899999976158,0,1,1,0,0,0.0,-4645.700000047682,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
70121,44,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,75.0,100.0,3718.0,,0,1,1,1,1,25.0,,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
70121,45,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,34.0,87.0,6224.70000004768,11830.8999999762,0,0,0,1,1,53.0,5606.19999992852,A,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,112
70121,46,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5709.70000004768,148.699999988079,1,0,1,0,0,0.0,-5561.000000059601,A,<p>All fuel is veag.</p><p>Coal is not veag.</p>,6,36
70121,47,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,0.0,73.0,6334.29999995232,16261.3000000119,0,0,0,0,0,73.0,9927.00000005958,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
70121,48,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4241.60000002384,248.300000011921,1,0,1,0,0,0.0,-3993.300000011919,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
70121,49,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3478.70000004768,1348.69999998808,1,0,1,0,0,0.0,-2130.0000000596,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
70121,50,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,0.0,100.0,6578.89999997616,9627.19999998808,0,1,1,1,1,100.0,3048.300000011921,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
70121,51,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5238.19999998808,401.5,1,1,0,0,0,0.0,-4836.69999998808,A,<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>,6,5
70121,52,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4865.40000003576,141.600000023842,1,1,0,0,0,0.0,-4723.800000011918,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
70121,53,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,70.0,61.0,3244.5,17391.6000000238,0,0,0,1,1,-9.0,14147.100000023798,A,<p>All fish varl.</p><p>Turtles varl.</p>,5,23
70121,54,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4853.5,463.199999988079,1,0,1,0,0,0.0,-4390.300000011921,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
70121,55,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4181.80000001192,339.099999964237,0,0,0,0,0,0.0,-3842.700000047683,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
70121,56,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,68.0,100.0,5849.89999997616,600.199999988079,0,1,1,0,0,32.0,-5249.699999988081,A,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,11
70121,57,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3364.0,298.799999952316,1,0,1,0,0,0.0,-3065.200000047684,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
70121,58,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3969.10000002384,210.0,1,0,1,0,0,0.0,-3759.10000002384,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
70121,59,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,70.0,100.0,4617.19999998808,905.300000011921,0,1,1,0,0,30.0,-3711.899999976159,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
70121,60,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3862.30000001192,7894.30000001192,1,0,1,0,0,0.0,4032.0,A,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,73
70121,61,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,73.0,100.0,2684.09999996424,944.399999976158,0,1,1,0,0,27.0,-1739.6999999880818,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
70121,62,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5239.5,347.900000035763,1,0,1,0,0,0.0,-4891.599999964237,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
70121,63,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4208.30000001192,482.100000023842,0,1,1,0,0,0.0,-3726.199999988078,A,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2
70121,64,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,5247.09999996424,268.300000011921,1,1,0,0,0,0.0,-4978.799999952319,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
70128,1,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,77.0,82.0,3095.10000000149,3460.60000000149,1,0,1,0,0,5.0,365.5,A,<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>,7,42
70128,2,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,66.0,61.0,2977.5,1427.5,1,1,0,1,1,-5.0,-1550.0,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
70128,3,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,82.0,81.0,3780.60000000149,1248.29999999702,0,1,1,0,0,-1.0,-2532.3000000044703,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
70128,4,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,31.0,17.0,2482.20000000298,6862.70000000298,1,0,1,1,1,-14.0,4380.5,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
70128,5,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,88.0,73.0,4262.19999999553,988.29999999702,1,0,1,1,1,-15.0,-3273.89999999851,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
70128,6,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,15.0,21.0,4547.10000000149,3433.5,0,1,1,1,-1,6.0,-1113.6000000014901,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
70128,7,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,56.0,60.0,6510.69999999553,1207.19999999553,1,1,0,0,0,4.0,-5303.5,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
70128,8,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,31.0,74.0,1283.60000000149,2743.39999999851,1,0,1,0,0,43.0,1459.79999999702,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
70128,9,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,23.0,27.0,1947.5,494.5,1,1,0,1,1,4.0,-1453.0,A,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,28
70128,10,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,64.0,4.0,1122.90000000596,645.79999999702,1,0,1,0,0,-60.0,-477.10000000894,A,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,73
70128,11,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,83.0,93.0,3893.40000000596,534.70000000298,0,1,1,0,0,10.0,-3358.7000000029802,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
70128,12,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,15.0,1.0,1826.5,2345.20000000298,0,0,0,0,0,-14.0,518.7000000029798,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
70128,13,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,No,1,0,84.0,95.0,2558.29999999702,1640.39999999851,1,0,1,1,-1,11.0,-917.8999999985101,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
70128,14,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,5.0,20.0,4262.89999999851,2533.0,0,0,0,1,1,15.0,-1729.8999999985099,A,<p>All fish varl.</p><p>Turtles varl.</p>,5,23
70128,16,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,No,1,0,67.0,73.0,1357.80000000447,5696.79999999702,1,0,1,1,-1,6.0,4338.999999992549,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
70128,17,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,31.0,75.0,1662.79999999702,4481.30000000447,0,1,1,0,0,44.0,2818.5000000074506,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
70128,18,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,83.0,81.0,1454.20000000298,305.69999999553,1,0,1,0,0,-2.0,-1148.5000000074501,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
70128,19,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,No,1,0,73.0,78.0,2801.79999999702,601.0,1,1,0,1,-1,5.0,-2200.79999999702,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
70128,20,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,20.0,12.0,2794.39999999851,1371.29999999702,1,0,1,0,0,-8.0,-1423.10000000149,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
70128,21,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,82.0,81.0,1762.20000000298,412.70000000298,0,1,1,0,0,-1.0,-1349.5,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
70128,22,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,83.0,17.0,2253.29999999702,562.10000000149,0,0,0,0,0,-66.0,-1691.19999999553,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
70128,23,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,84.0,81.0,3867.19999999553,680.69999999553,0,0,0,1,-1,-3.0,-3186.5,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
70128,24,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,18.0,23.0,4026.10000000149,672.90000000596,1,1,0,0,0,5.0,-3353.19999999553,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
70128,25,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,67.0,74.0,989.5,364.10000000149,1,1,0,1,1,7.0,-625.39999999851,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
70128,27,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,72.0,77.0,1290.29999999702,870.40000000596,1,0,1,0,0,5.0,-419.89999999106,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
70128,29,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,33.0,76.0,551.70000000298,1868.0,1,1,0,1,1,43.0,1316.29999999702,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
