subject_id,sequence,item_id,task_type,task_formal,model_task_index,model_premise_1,model_premise_2,number_models_generated,model_merge_status,model_premises_match
67424,41,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,42,38,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
67424,43,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67424,44,128,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
67424,45,96,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
67424,46,117,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,47,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,48,74,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
67424,49,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,50,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67424,51,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,52,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67424,53,62,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,54,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,55,107,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67424,56,56,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,57,19,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,58,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,59,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,60,127,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
67424,61,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,62,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67424,63,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
67424,64,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
67454,1,43,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,2,117,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,3,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,4,78,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,5,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,6,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,7,71,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,8,118,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,9,104,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,10,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,11,93,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,12,65,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,13,77,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,14,24,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,15,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,16,108,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,17,44,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,18,54,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,19,42,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,20,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,21,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,22,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,23,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,24,38,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,25,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,26,126,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,27,92,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,28,70,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,29,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,30,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,31,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,32,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,33,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,34,84,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,35,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,36,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,37,89,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,38,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,39,19,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,40,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,41,85,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,42,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,43,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,44,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,45,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,46,25,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,47,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,48,61,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,49,107,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,50,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,51,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,52,74,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,53,53,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,54,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,55,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,56,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,57,96,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,58,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
67454,59,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,60,62,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
67454,61,95,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,62,45,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
67454,63,56,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
67454,64,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68007,1,3,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,2,113,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,3,50,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,4,68,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,5,16,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,6,15,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,7,13,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,8,57,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,9,27,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,10,106,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,11,111,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,12,120,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,13,35,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,14,112,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,15,99,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,16,102,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,17,79,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,18,18,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,19,91,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,20,6,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,21,23,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,22,125,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,23,115,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,24,124,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,25,123,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,26,80,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,27,116,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,28,66,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,29,101,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,30,82,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,31,49,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,32,121,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,33,36,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,34,48,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,35,60,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,36,76,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,37,17,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,38,75,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,39,31,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,40,7,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,41,5,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,42,90,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,43,8,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,44,32,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,45,2,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,46,26,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,47,73,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,48,114,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,49,64,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,50,83,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,51,20,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,52,29,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,53,110,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,54,67,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,55,69,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,56,100,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,57,72,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,58,28,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,59,51,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68007,60,58,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,61,63,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
68007,62,105,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
68007,63,22,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68007,64,81,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
68016,1,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,2,71,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,3,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,4,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,5,107,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,6,118,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,7,61,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,8,119,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,9,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,10,4,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,11,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,12,65,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,13,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,14,70,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,15,92,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,16,45,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,17,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,18,84,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,19,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,20,24,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,21,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,22,85,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,23,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,24,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,25,108,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,26,41,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,27,44,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,28,77,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,29,62,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,30,95,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,31,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,32,96,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,33,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,34,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,35,19,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,36,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,37,25,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,38,78,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,39,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,40,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,41,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,42,12,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,43,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,44,104,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,45,117,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,46,74,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,47,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,48,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,49,89,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,50,54,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,51,126,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,52,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,53,56,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,54,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,55,93,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,56,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,57,38,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,58,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,59,53,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
68016,60,42,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,61,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
68016,62,43,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68016,63,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68016,64,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
68027,1,108,DA,All B are C/No A are B,4,All B are C,No A are B,4.2,both,True
68027,2,10,DA,All B are C/No A are B,4,All B are C,No A are B,4.2,both,True
68027,3,117,AC,All B are C/All A are C,3,All B are C,All A are C,2.45,both,True
68027,4,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68027,5,33,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68027,6,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
68027,7,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.3,both,True
68027,8,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.45,both,True
68027,9,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.45,both,True
68027,10,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.45,both,True
